,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage
148,250,2,LHS,0.16666666666666666,True,52,2489.800796812749,0.3202970297029703,2020,0.18597560975609756
149,250,2,LHS,0.16666666666666666,False,53,2478.2589641434265,0.19821328866554996,1791,0.17457317073170733
150,250,2,LHS,0.25,True,54,2498.4741035856573,0.1649122807017544,1710,0.11116935483870968
151,250,2,LHS,0.25,False,55,2492.565737051793,0.1382262996941896,1635,0.10798387096774195
152,250,2,circle,0.1,True,56,2466.175298804781,0.25412371134020617,1940,0.2951923076923077
153,250,2,circle,0.1,False,57,2476.9840637450197,0.25252525252525254,1980,0.29557692307692307
154,250,2,circle,0.125,True,58,2480.537848605578,0.15753811405985318,1771,0.273359375
155,250,2,circle,0.125,False,59,2480.828685258964,0.22409258285113098,1901,0.23562499999999997
156,250,2,circle,0.16666666666666666,True,60,2462.035856573705,0.12286890064667842,1701,0.19345238095238096
157,250,2,circle,0.16666666666666666,False,61,2496.864541832669,0.10894704808277542,1643,0.18809523809523807
158,250,2,circle,0.25,True,62,2496.0836653386455,0.08188585607940446,1612,0.1276190476190476
159,250,2,circle,0.25,False,63,2490.8884462151395,0.07358490566037736,1590,0.13206349206349208
160,400,1,LHS,0.1,True,64,2478.3192019950125,0.44681349578256796,4268,0.312625
161,400,1,LHS,0.1,False,65,2476.790523690773,0.3859875904860393,3868,0.304875
162,400,1,LHS,0.125,True,66,2469.142144638404,0.32534451767525463,3338,0.23130000000000003
163,400,1,LHS,0.125,False,67,2475.2518703241894,0.39834129178185473,3979,0.24214999999999998
164,400,1,LHS,0.16666666666666666,True,68,2487.344139650873,0.22244224422442244,3030,0.18784090909090911
165,400,1,LHS,0.16666666666666666,False,69,2479.8029925187034,0.24211894702632433,3077,0.18265151515151515
166,400,1,LHS,0.25,True,70,2499.997506234414,0.11032308904649331,2538,0.11320000000000002
167,400,1,LHS,0.25,False,71,2487.2493765586037,0.14743356388787768,2747,0.12195000000000002
168,400,1,circle,0.1,True,72,2482.067331670823,0.26235864297253636,3095,0.3078048780487805
169,400,1,circle,0.1,False,73,2494.067331670823,0.23009990331936836,3103,0.30378048780487804
170,400,1,circle,0.125,True,74,2477.6309226932667,0.1762536873156342,2712,0.2359313725490196
171,400,1,circle,0.125,False,75,2489.1645885286785,0.23348593852190974,3058,0.2277450980392157
172,400,1,circle,0.16666666666666666,True,76,2487.7406483790523,0.12535511363636365,2816,0.21578358208955223
173,400,1,circle,0.16666666666666666,False,77,2476.6683291770573,0.11077158135981666,2618,0.1797014925373134
174,400,1,circle,0.25,True,78,2487.204488778055,0.055913113435237326,2486,0.12366336633663366
175,400,1,circle,0.25,False,79,2494.244389027431,0.05867870332375872,2437,0.11675742574257422
176,400,2,LHS,0.1,True,80,2480.4912718204487,0.5069370330843116,4685,0.3048125
177,400,2,LHS,0.1,False,81,2478.561097256858,0.43420736107770025,4157,0.3100625
178,400,2,LHS,0.125,True,82,2478.354114713217,0.2862362971985384,3284,0.23274999999999998
