,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
453,100,0.1,2,LHS,False,5,2263.29702970297,0.45436507936507936,1008,0.33049999999999996,80,80,10,75
454,100,0.1,2,circle,True,6,2468.009900990099,0.29843561973525873,831,0.29909090909090913,80,80,10,75
455,100,0.1,2,circle,False,7,2422.3762376237623,0.34662236987818384,903,0.2925,80,80,10,75
456,100,0.125,1,LHS,True,8,2233.009900990099,0.4725490196078431,1020,0.23604166666666662,80,80,10,75
457,100,0.125,1,LHS,False,9,2258.960396039604,0.36342042755344417,842,0.23729166666666668,80,80,10,75
458,100,0.125,1,circle,True,10,2448.930693069307,0.30823529411764705,850,0.2823076923076923,80,80,10,75
459,100,0.125,1,circle,False,11,2412.5346534653463,0.1676300578034682,692,0.2824999999999999,80,80,10,75
460,100,0.125,2,LHS,True,12,2372.920792079208,0.46500920810313073,1086,0.29916666666666664,80,80,10,75
461,100,0.125,2,LHS,False,13,2210.1188118811883,0.5,1052,0.25937499999999997,80,80,10,75
462,100,0.125,2,circle,True,14,2447.4752475247524,0.3136094674556213,845,0.28,80,80,10,75
463,100,0.125,2,circle,False,15,2454.4554455445545,0.24242424242424243,792,0.25307692307692303,80,80,10,75
464,100,0.16666666666666666,1,LHS,True,16,2366.6534653465346,0.34278959810874704,846,0.18531250000000002,80,80,10,75
465,100,0.16666666666666666,1,LHS,False,17,2378.4257425742576,0.34994337485843713,883,0.19734374999999998,80,80,10,75
466,100,0.16666666666666666,1,circle,True,18,2437.990099009901,0.11901306240928883,689,0.19367647058823528,80,80,10,75
467,100,0.16666666666666666,1,circle,False,19,2460.4950495049507,0.15766423357664233,685,0.17176470588235293,80,80,10,75
468,100,0.16666666666666666,2,LHS,True,20,2411.128712871287,0.21138211382113822,738,0.2046875,80,80,10,75
469,100,0.16666666666666666,2,LHS,False,21,2455.2871287128714,0.3164400494437577,809,0.2265625,80,80,10,75
470,100,0.16666666666666666,2,circle,True,22,2457.1782178217823,0.14949201741654572,689,0.21911764705882353,80,80,10,75
471,100,0.16666666666666666,2,circle,False,23,2470.267326732673,0.1265625,640,0.2125,80,80,10,75
472,100,0.25,1,LHS,True,24,2417.3762376237623,0.1986842105263158,760,0.14439999999999997,80,80,10,75
473,100,0.25,1,LHS,False,25,2464.366336633663,0.2518796992481203,798,0.12159999999999999,80,80,10,75
474,100,0.25,1,circle,True,26,2496.6138613861385,0.07357859531772576,598,0.10548076923076924,80,80,10,75
475,100,0.25,1,circle,False,27,2499.990099009901,0.11370262390670553,686,0.12557692307692306,80,80,10,75
476,100,0.25,2,LHS,True,28,2491.039603960396,0.13710879284649777,671,0.1061,80,80,10,75
477,100,0.25,2,LHS,False,29,2458.960396039604,0.21188630490956073,774,0.1149,80,80,10,75
478,100,0.25,2,circle,True,30,2499.990099009901,0.07076923076923076,650,0.15201923076923077,80,80,10,75
479,100,0.25,2,circle,False,31,2488.7821782178216,0.04501607717041801,622,0.12490384615384616,80,80,10,75
480,250,0.1,1,LHS,True,32,2402.3147410358565,0.47873900293255134,2728,0.32409999999999994,80,80,10,75
481,250,0.1,1,LHS,False,33,2415.5219123505976,0.5109739368998628,2916,0.29359999999999997,80,80,10,75
482,250,0.1,1,circle,True,34,2485.159362549801,0.2979890310786106,2188,0.31124999999999997,80,80,10,75
483,250,0.1,1,circle,False,35,2481.1075697211154,0.296455938697318,2088,0.32442307692307687,80,80,10,75
484,250,0.1,2,LHS,True,36,2450.5816733067727,0.47306874557051737,2822,0.3439,80,80,10,75
485,250,0.1,2,LHS,False,37,2461.3545816733067,0.4919093851132686,3090,0.3394,80,80,10,75
486,250,0.1,2,circle,True,38,2487.641434262948,0.26126126126126126,1998,0.31019230769230766,80,80,10,75
487,250,0.1,2,circle,False,39,2490.5179282868526,0.2851063829787234,2115,0.2946153846153846,80,80,10,75
