,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
129,250,0.1,1,LHS,False,33,2404.964143426295,0.46050613496932513,2608,0.32049999999999995,80,80,10,75
130,250,0.1,1,circle,True,34,2475.6494023904384,0.28254580520732886,2074,0.3163461538461539,80,80,10,75
131,250,0.1,1,circle,False,35,2474.171314741036,0.33410672853828305,2155,0.2821153846153846,80,80,10,75
132,250,0.1,2,LHS,True,36,2474.1274900398407,0.4380069524913094,2589,0.358,80,80,10,75
133,250,0.1,2,LHS,False,37,2424.9561752988047,0.5005213764337852,2877,0.3145,80,80,10,75
134,250,0.1,2,circle,True,38,2480.2191235059763,0.2800808897876643,1978,0.3310576923076924,80,80,10,75
135,250,0.1,2,circle,False,39,2481.0597609561755,0.266304347826087,2024,0.3230769230769231,80,80,10,75
136,250,0.125,1,LHS,True,40,2463.1474103585656,0.423015873015873,2520,0.2504838709677419,80,80,10,75
137,250,0.125,1,LHS,False,41,2472.800796812749,0.3907756813417191,2385,0.2568548387096774,80,80,10,75
138,250,0.125,1,circle,True,42,2482.5059760956174,0.21561338289962825,1883,0.30148437499999997,80,80,10,75
139,250,0.125,1,circle,False,43,2451.840637450199,0.15979081929110983,1721,0.251328125,80,80,10,75
140,250,0.125,2,LHS,True,44,2474.597609561753,0.41630733045864365,2551,0.27895161290322584,80,80,10,75
141,250,0.125,2,LHS,False,45,2476.7171314741036,0.369751499571551,2334,0.2404032258064516,80,80,10,75
142,250,0.125,2,circle,True,46,2489.02390438247,0.15247170935080406,1679,0.24078125,80,80,10,75
143,250,0.125,2,circle,False,47,2477.1434262948205,0.18499717992103779,1773,0.23390624999999998,80,80,10,75
144,250,0.16666666666666666,1,LHS,True,48,2470.191235059761,0.2335958005249344,1905,0.21060975609756097,80,80,10,75
145,250,0.16666666666666666,1,LHS,False,49,2495.7290836653387,0.24380165289256198,1936,0.1770731707317073,80,80,10,75
